"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.dim1","Input.dim2","Input.url1","Input.url2","Answer.equal.label","Approve","Reject"
"38XPGNCKHT0799FKOMHS9YPYCUCV4H","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","36W0OB37HWELHP6JUSVGDD6IXN9ZH4","AKSJ3C5O3V9RB","Submitted","Fri Nov 17 05:01:17 PST 2023","Fri Nov 17 05:03:14 PST 2023","Mon Nov 20 05:03:14 PST 2023","","","","117","0% (0/0)","0% (0/0)","0% (0/0)","baseline","fake2","https://i.imgur.com/wPnT3SJ.png","https://i.imgur.com/sqZKQXA.png","Argument 1"
"38XPGNCKHT0799FKOMHS9YPYCUCV4H","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3ZWFC4W1UU7S12TMPLD3OPS68RJRFB","A1F1BIPJR11LSR","Submitted","Fri Nov 17 05:09:54 PST 2023","Fri Nov 17 05:17:37 PST 2023","Mon Nov 20 05:17:37 PST 2023","","","","463","0% (0/0)","0% (0/0)","0% (0/0)","baseline","fake2","https://i.imgur.com/wPnT3SJ.png","https://i.imgur.com/sqZKQXA.png","Argument 2"
"38XPGNCKHT0799FKOMHS9YPYCUCV4H","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3PDJHANYK5GJTFM8SNY5GFDNSJIH61","A2TBXASXZIRNNW","Submitted","Fri Nov 17 05:14:40 PST 2023","Fri Nov 17 05:23:11 PST 2023","Mon Nov 20 05:23:11 PST 2023","","","","511","0% (0/0)","0% (0/0)","0% (0/0)","baseline","fake2","https://i.imgur.com/wPnT3SJ.png","https://i.imgur.com/sqZKQXA.png","Argument 2"
"3ZLW647WALVDUMYE0YSYXO0H1WO32X","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3P59JYT76LKLGNU25F3R4LZZN862TA","AKSJ3C5O3V9RB","Submitted","Fri Nov 17 05:01:37 PST 2023","Fri Nov 17 05:02:16 PST 2023","Mon Nov 20 05:02:16 PST 2023","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","baseline","fun","https://i.imgur.com/wPnT3SJ.png","https://i.imgur.com/QyhOXJL.png","Argument 1"
"3ZLW647WALVDUMYE0YSYXO0H1WO32X","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3F6KKYWMNB1AOKNY581WR5KBVHADNU","A1F1BIPJR11LSR","Submitted","Fri Nov 17 05:03:09 PST 2023","Fri Nov 17 05:06:18 PST 2023","Mon Nov 20 05:06:18 PST 2023","","","","189","0% (0/0)","0% (0/0)","0% (0/0)","baseline","fun","https://i.imgur.com/wPnT3SJ.png","https://i.imgur.com/QyhOXJL.png","Argument 1"
"3ZLW647WALVDUMYE0YSYXO0H1WO32X","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","39N5ACM9HENYOFMU979M9Y6G4B0P9P","A2TBXASXZIRNNW","Submitted","Fri Nov 17 05:14:38 PST 2023","Fri Nov 17 05:22:58 PST 2023","Mon Nov 20 05:22:58 PST 2023","","","","500","0% (0/0)","0% (0/0)","0% (0/0)","baseline","fun","https://i.imgur.com/wPnT3SJ.png","https://i.imgur.com/QyhOXJL.png","Argument 1"
"3E22YV8GG16GQXSUKFNP2F6GHN6PNL","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","37C0GNLMHF32HZH66RFFPUYP0RPD6O","A1F1BIPJR11LSR","Submitted","Fri Nov 17 05:07:21 PST 2023","Fri Nov 17 05:13:34 PST 2023","Mon Nov 20 05:13:34 PST 2023","","","","373","0% (0/0)","0% (0/0)","0% (0/0)","knowledge","identity","https://i.imgur.com/x0JaIIV.png","https://i.imgur.com/dB8E0VA.png","Argument 1"
"3E22YV8GG16GQXSUKFNP2F6GHN6PNL","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3KRVW3HTZNLA8RLGQXHL9PHBRUESM7","A2TBXASXZIRNNW","Submitted","Fri Nov 17 05:21:24 PST 2023","Fri Nov 17 05:27:01 PST 2023","Mon Nov 20 05:27:01 PST 2023","","","","337","0% (0/0)","0% (0/0)","0% (0/0)","knowledge","identity","https://i.imgur.com/x0JaIIV.png","https://i.imgur.com/dB8E0VA.png","Argument 1"
"3E22YV8GG16GQXSUKFNP2F6GHN6PNL","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3UWN2HHPUY5GQ96G2YWLM46BWKQNS4","A35BY30TC8WCL4","Submitted","Fri Nov 17 05:36:36 PST 2023","Fri Nov 17 05:45:53 PST 2023","Mon Nov 20 05:45:53 PST 2023","","","","557","0% (0/0)","0% (0/0)","0% (0/0)","knowledge","identity","https://i.imgur.com/x0JaIIV.png","https://i.imgur.com/dB8E0VA.png","Argument 1"
"3JAOYN9IHL22F4UX4Y63GY597AO338","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3Z4AIRP3C6DL8JLQRL4AO5A08YG1XB","AKSJ3C5O3V9RB","Submitted","Fri Nov 17 05:01:21 PST 2023","Fri Nov 17 05:08:40 PST 2023","Mon Nov 20 05:08:40 PST 2023","","","","439","0% (0/0)","0% (0/0)","0% (0/0)","similarity","fun","https://i.imgur.com/Dvo5oty.png","https://i.imgur.com/VEalFdv.png","Argument 1"
"3JAOYN9IHL22F4UX4Y63GY597AO338","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3LKC68YZ3A3RFBN1NI6ZYI91S7JWOZ","A1CFMY4CEYOM8Y","Submitted","Fri Nov 17 05:00:35 PST 2023","Fri Nov 17 05:13:33 PST 2023","Mon Nov 20 05:13:33 PST 2023","","","","778","0% (0/0)","0% (0/0)","0% (0/0)","similarity","fun","https://i.imgur.com/Dvo5oty.png","https://i.imgur.com/VEalFdv.png","Argument 2"
"3JAOYN9IHL22F4UX4Y63GY597AO338","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","35GMH2SV3EHXYB1A2ICTCC21L3KEO7","A1F1BIPJR11LSR","Submitted","Fri Nov 17 05:09:54 PST 2023","Fri Nov 17 05:17:25 PST 2023","Mon Nov 20 05:17:25 PST 2023","","","","451","0% (0/0)","0% (0/0)","0% (0/0)","similarity","fun","https://i.imgur.com/Dvo5oty.png","https://i.imgur.com/VEalFdv.png","Argument 1"
"3QQUBC64ZEELZ6UL66X6WSSJJMFXNH","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3TS1AR6UQQEIJJ97G7FXJ8167FPF70","A1F1BIPJR11LSR","Submitted","Fri Nov 17 05:07:05 PST 2023","Fri Nov 17 05:11:46 PST 2023","Mon Nov 20 05:11:46 PST 2023","","","","281","0% (0/0)","0% (0/0)","0% (0/0)","support","conflict","https://i.imgur.com/YuNbEtK.png","https://i.imgur.com/2LUNErA.png","Argument 1"
"3QQUBC64ZEELZ6UL66X6WSSJJMFXNH","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","39ASUFLU6X7KSKF239ZPVPTUX7PEXC","A2TBXASXZIRNNW","Submitted","Fri Nov 17 05:14:30 PST 2023","Fri Nov 17 05:20:16 PST 2023","Mon Nov 20 05:20:16 PST 2023","","","","346","0% (0/0)","0% (0/0)","0% (0/0)","support","conflict","https://i.imgur.com/YuNbEtK.png","https://i.imgur.com/2LUNErA.png","Argument 2"
"3QQUBC64ZEELZ6UL66X6WSSJJMFXNH","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3H7Z272LX77TPHN3Y4CCE7XB45ILPJ","A35BY30TC8WCL4","Submitted","Fri Nov 17 05:33:41 PST 2023","Fri Nov 17 05:35:45 PST 2023","Mon Nov 20 05:35:45 PST 2023","","","","124","0% (0/0)","0% (0/0)","0% (0/0)","support","conflict","https://i.imgur.com/YuNbEtK.png","https://i.imgur.com/2LUNErA.png","Argument 1"
"382GHPVPHSRNX0D14CBMQ3XFLAK34T","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","30OG32W0SUBFGQ1Y13CGXN2WVTFENS","A1F1BIPJR11LSR","Submitted","Fri Nov 17 05:09:43 PST 2023","Fri Nov 17 05:16:18 PST 2023","Mon Nov 20 05:16:18 PST 2023","","","","395","0% (0/0)","0% (0/0)","0% (0/0)","baseline","identity","https://i.imgur.com/pKAdoCv.png","https://i.imgur.com/gquD07O.png","Argument 1"
"382GHPVPHSRNX0D14CBMQ3XFLAK34T","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","36ZN444YTRY9EG3WY12KXR0TDWLOIK","AKSJ3C5O3V9RB","Submitted","Fri Nov 17 05:01:26 PST 2023","Fri Nov 17 05:20:03 PST 2023","Mon Nov 20 05:20:03 PST 2023","","","","1117","0% (0/0)","0% (0/0)","0% (0/0)","baseline","identity","https://i.imgur.com/pKAdoCv.png","https://i.imgur.com/gquD07O.png","Argument 1"
"382GHPVPHSRNX0D14CBMQ3XFLAK34T","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3Z9WI9EOZZOQSU7XURS6QYI5TE2KH9","A2TBXASXZIRNNW","Submitted","Fri Nov 17 05:14:31 PST 2023","Fri Nov 17 05:20:31 PST 2023","Mon Nov 20 05:20:31 PST 2023","","","","360","0% (0/0)","0% (0/0)","0% (0/0)","baseline","identity","https://i.imgur.com/pKAdoCv.png","https://i.imgur.com/gquD07O.png","Argument 1"
"3L84EBDQ372E70ABAAQ1E63DTIVKKA","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3WJ1OXY92AGRN6XIFWLBJ7MALJIA85","A1F1BIPJR11LSR","Submitted","Fri Nov 17 05:06:54 PST 2023","Fri Nov 17 05:09:06 PST 2023","Mon Nov 20 05:09:06 PST 2023","","","","132","0% (0/0)","0% (0/0)","0% (0/0)","knowledge","similarity","https://i.imgur.com/Yyt2XXr.png","https://i.imgur.com/1fxvGLN.png","Argument 1"
"3L84EBDQ372E70ABAAQ1E63DTIVKKA","3VQ3WJ3HVNW2HKT9PBNM1J8FIWXMIU","Select the most convincing argument","Categorize the given content based on the provided criteria","text, classification","$0.30","Fri Nov 17 05:00:28 PST 2023","3","BatchId:5157789;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 20 05:00:28 PST 2023","","","3KV0LJBBH2LY7CL3B8HGJFCF5SVRMI","AVWU9JDY5G81E","Submitted","Fri Nov 17 05:11:38 PST 2023","Fri Nov 17 05:13:12 PST 2023","Mon Nov 20 05:13:12 PST 2023","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","knowledge","similarity","https://i.imgur.com/Yyt2XXr.png","https://i.imgur.com/1fxvGLN.png","Argument 1"
