"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.dim1","Input.dim2","Input.url1","Input.url2","Answer.equal.label","Approve","Reject"
"3QE4DGPGBRBORCPPZRI69XMOPN74G0","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3LEP4MGT3G08NBY12IWN0AKHFJUBDK","A2IUT0610X9CV0","Submitted","Fri Nov 24 07:42:36 PST 2023","Fri Nov 24 07:43:33 PST 2023","Mon Nov 27 07:43:33 PST 2023","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","baseline","support","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image10.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image117.svg","Argument 2"
"3QE4DGPGBRBORCPPZRI69XMOPN74G0","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3E337GFOL98D04XP7Y24XQN890NGNN","A2TBXASXZIRNNW","Submitted","Fri Nov 24 07:41:13 PST 2023","Fri Nov 24 07:46:22 PST 2023","Mon Nov 27 07:46:22 PST 2023","","","","309","100% (47/47)","100% (47/47)","100% (47/47)","baseline","support","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image10.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image117.svg","Argument 2"
"3QE4DGPGBRBORCPPZRI69XMOPN74G0","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3YZ8UPK3VTMDEI1T2DI7LUUNJ4OUCJ","A14W0AXTJ3R19V","Submitted","Fri Nov 24 07:41:51 PST 2023","Fri Nov 24 07:58:58 PST 2023","Mon Nov 27 07:58:58 PST 2023","","","","1027","100% (22/22)","100% (22/22)","100% (22/22)","baseline","support","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image10.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image117.svg","Arugment 1"
"3QE4DGPGBRBORCPPZRI69XMOPN74G0","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3A9AA95ATWMFNSKI6HW5XI1EJ6B5PR","A3GK90X2QOFR53","Submitted","Fri Nov 24 08:01:31 PST 2023","Fri Nov 24 08:06:33 PST 2023","Mon Nov 27 08:06:33 PST 2023","","","","302","100% (27/27)","100% (27/27)","100% (27/27)","baseline","support","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image10.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image117.svg","Arugment 1"
"3QE4DGPGBRBORCPPZRI69XMOPN74G0","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3QY7M81QH7MTZ51LHI6UZLTBG20K7K","A2Q1YS118AO2BP","Submitted","Fri Nov 24 08:01:31 PST 2023","Fri Nov 24 08:08:01 PST 2023","Mon Nov 27 08:08:01 PST 2023","","","","390","100% (4/4)","100% (4/4)","100% (4/4)","baseline","support","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image10.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image117.svg","Argument 2"
"36U4VBVNQODEX0SIU830L5YPQ95RU5","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3K5TEWLKGVB440CTZDOYSJU1AGHIVY","A14W0AXTJ3R19V","Submitted","Fri Nov 24 07:40:47 PST 2023","Fri Nov 24 07:41:49 PST 2023","Mon Nov 27 07:41:49 PST 2023","","","","62","100% (22/22)","100% (22/22)","100% (22/22)","identity","conflict","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image57.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image17.svg","Arugment 1"
"36U4VBVNQODEX0SIU830L5YPQ95RU5","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","35BLDD71I6XQZQ13ZHCKSEXR6TJVZ8","A2IUT0610X9CV0","Submitted","Fri Nov 24 07:42:42 PST 2023","Fri Nov 24 07:45:28 PST 2023","Mon Nov 27 07:45:28 PST 2023","","","","166","0% (0/0)","0% (0/0)","0% (0/0)","identity","conflict","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image57.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image17.svg","Arugment 1"
"36U4VBVNQODEX0SIU830L5YPQ95RU5","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3YWRV122CSZB2FBGL122J8Y4TD3U8D","A2TBXASXZIRNNW","Submitted","Fri Nov 24 07:41:02 PST 2023","Fri Nov 24 07:45:34 PST 2023","Mon Nov 27 07:45:34 PST 2023","","","","272","100% (47/47)","100% (47/47)","100% (47/47)","identity","conflict","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image57.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image17.svg","Argument 2"
"36U4VBVNQODEX0SIU830L5YPQ95RU5","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3U84XHCDICDR5DIOFLBXJOXET9MZ40","ATHS9GUME1XCA","Submitted","Fri Nov 24 07:44:51 PST 2023","Fri Nov 24 07:47:13 PST 2023","Mon Nov 27 07:47:13 PST 2023","","","","142","0% (0/0)","0% (0/0)","0% (0/0)","identity","conflict","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image57.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image17.svg","Arugment 1"
"36U4VBVNQODEX0SIU830L5YPQ95RU5","3ML4SXAKAKMDNSW9USR0AAYIN769B9","Select the most convincing argument","Read two texts and select which one provided the most convincing argument","text, classification","$0.30","Fri Nov 24 07:40:08 PST 2023","5","BatchId:5160308;OriginalHitTemplateId:928390873;","1200","259200","Mon Nov 27 07:40:08 PST 2023","","","3HYA4D452RJBXIC1AVY2NHKYXQX2FK","A2Q1YS118AO2BP","Submitted","Fri Nov 24 08:01:23 PST 2023","Fri Nov 24 08:04:56 PST 2023","Mon Nov 27 08:04:56 PST 2023","","","","213","100% (4/4)","100% (4/4)","100% (4/4)","identity","conflict","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image57.svg","https://tools.danskspeedcubingforening.dk/dontlook/svg_img/image17.svg","Argument 2"
